codmun,ano,is_top_100,regiao
210890,2010,0,Nordeste
210900,2007,0,Nordeste
210900,2010,0,Nordeste
210905,2007,0,Nordeste
210905,2010,0,Nordeste
210923,2007,0,Nordeste
210923,2010,0,Nordeste
210923,2010,0,Nordeste
210923,2010,0,Nordeste
210923,2010,0,Nordeste
210927,2007,0,Nordeste
210927,2010,0,Nordeste
210930,2007,0,Nordeste
210930,2010,0,Nordeste
210940,2007,0,Nordeste
210940,2010,0,Nordeste
210945,2007,0,Nordeste
210945,2010,0,Nordeste
210955,2007,0,Nordeste
210955,2010,0,Nordeste
210960,2007,0,Nordeste
210960,2010,0,Nordeste
210970,2007,0,Nordeste
210970,2010,0,Nordeste
210975,2007,0,Nordeste
210975,2010,0,Nordeste
211003,2007,0,Nordeste
211003,2010,0,Nordeste
211010,2007,0,Nordeste
211010,2010,0,Nordeste
211023,2007,0,Nordeste
211023,2010,0,Nordeste
211027,2007,0,Nordeste
211027,2010,0,Nordeste
211030,2007,0,Nordeste
211030,2010,0,Nordeste
211040,2007,0,Nordeste
211040,2010,0,Nordeste
211060,2007,0,Nordeste
211060,2010,0,Nordeste
211065,2007,0,Nordeste
211065,2010,0,Nordeste
211070,2007,0,Nordeste
211070,2010,0,Nordeste
211080,2007,0,Nordeste
211080,2010,0,Nordeste
211085,2007,0,Nordeste
211085,2010,0,Nordeste
211090,2007,0,Nordeste
211090,2010,0,Nordeste
211102,2007,0,Nordeste
211102,2010,0,Nordeste
211107,2007,0,Nordeste
211107,2010,0,Nordeste
211110,2007,0,Nordeste
211110,2010,0,Nordeste
211120,2007,0,Nordeste
211120,2010,0,Nordeste
211125,2007,0,Nordeste
211125,2010,0,Nordeste
211130,2007,1,Nordeste
211130,2010,1,Nordeste
211140,2007,0,Nordeste
211140,2010,0,Nordeste
211150,2007,0,Nordeste
211150,2010,0,Nordeste
211153,2007,0,Nordeste
211153,2010,0,Nordeste
211157,2007,0,Nordeste
211157,2010,0,Nordeste
211160,2007,0,Nordeste
211160,2010,0,Nordeste
211163,2007,0,Nordeste
211163,2010,0,Nordeste
211167,2007,0,Nordeste
211167,2010,0,Nordeste
211172,2007,0,Nordeste
211172,2010,0,Nordeste
211174,2007,0,Nordeste
211174,2010,0,Nordeste
211176,2007,0,Nordeste
211176,2010,0,Nordeste
211178,2007,0,Nordeste
211178,2010,0,Nordeste
211190,2007,0,Nordeste
211190,2010,0,Nordeste
211195,2007,0,Nordeste
211195,2010,0,Nordeste
211200,2007,0,Nordeste
211200,2010,0,Nordeste
211210,2007,0,Nordeste
211210,2010,0,Nordeste
211220,2007,0,Nordeste
211220,2010,0,Nordeste
211223,2007,0,Nordeste
211223,2010,0,Nordeste
211227,2007,0,Nordeste
211227,2010,0,Nordeste
211230,2007,0,Nordeste
211230,2010,0,Nordeste
211240,2007,0,Nordeste
211240,2010,0,Nordeste
211245,2007,0,Nordeste
211245,2010,0,Nordeste
211250,2007,0,Nordeste
211250,2010,0,Nordeste
211260,2007,0,Nordeste
211260,2010,0,Nordeste
211270,2007,0,Nordeste
211270,2010,0,Nordeste
211285,2007,0,Nordeste
211285,2010,0,Nordeste
211290,2007,0,Nordeste
211290,2010,0,Nordeste
211300,2007,0,Nordeste
211300,2010,0,Nordeste
211400,2007,0,Nordeste
211400,2010,0,Nordeste
220005,2007,0,Nordeste
220005,2010,0,Nordeste
220010,2007,0,Nordeste
220010,2010,0,Nordeste
220025,2007,0,Nordeste
220025,2010,0,Nordeste
220027,2007,0,Nordeste
220027,2010,0,Nordeste
220030,2007,0,Nordeste
220030,2010,0,Nordeste
220040,2007,0,Nordeste
220040,2010,0,Nordeste
220045,2007,0,Nordeste
220045,2010,0,Nordeste
220050,2007,0,Nordeste
220050,2010,0,Nordeste
220060,2007,0,Nordeste
220060,2010,0,Nordeste
220070,2007,0,Nordeste
220070,2010,0,Nordeste
220080,2007,0,Nordeste
220080,2010,0,Nordeste
220090,2007,0,Nordeste
220090,2010,0,Nordeste
220095,2007,0,Nordeste
220095,2010,0,Nordeste
220100,2007,0,Nordeste
220100,2010,0,Nordeste
220105,2007,0,Nordeste
220105,2010,0,Nordeste
220110,2007,0,Nordeste
220110,2010,0,Nordeste
220115,2007,0,Nordeste
220115,2010,0,Nordeste
220117,2007,0,Nordeste
220117,2010,0,Nordeste
220120,2007,0,Nordeste
220120,2010,0,Nordeste
220130,2007,0,Nordeste
220130,2010,0,Nordeste
220140,2007,0,Nordeste
220140,2010,0,Nordeste
220155,2007,0,Nordeste
220155,2010,0,Nordeste
220157,2007,0,Nordeste
220157,2010,0,Nordeste
220160,2007,0,Nordeste
220160,2010,0,Nordeste
220170,2007,0,Nordeste
220170,2010,0,Nordeste
220173,2007,0,Nordeste
220173,2010,0,Nordeste
220177,2007,0,Nordeste
220177,2010,0,Nordeste
220191,2007,0,Nordeste
220191,2010,0,Nordeste
220192,2007,0,Nordeste
220192,2010,0,Nordeste
220194,2007,0,Nordeste
220194,2010,0,Nordeste
220196,2007,0,Nordeste
220196,2010,0,Nordeste
220198,2007,0,Nordeste
220198,2010,0,Nordeste
220200,2007,0,Nordeste
220200,2010,0,Nordeste
220202,2007,0,Nordeste
220202,2010,0,Nordeste
220205,2007,0,Nordeste
220205,2010,0,Nordeste
220207,2007,0,Nordeste
220207,2010,0,Nordeste
220208,2007,0,Nordeste
220208,2010,0,Nordeste
220209,2007,0,Nordeste
220209,2010,0,Nordeste
220210,2007,0,Nordeste
220210,2010,0,Nordeste
220211,2007,0,Nordeste
220211,2010,0,Nordeste
220213,2007,0,Nordeste
220213,2010,0,Nordeste
220217,2007,0,Nordeste
220217,2010,0,Nordeste
220220,2007,0,Nordeste
220220,2010,0,Nordeste
220225,2007,0,Nordeste
220225,2010,0,Nordeste
220230,2007,0,Nordeste
220230,2010,0,Nordeste
220240,2007,0,Nordeste
220240,2010,0,Nordeste
220245,2007,0,Nordeste
220245,2010,0,Nordeste
220253,2007,0,Nordeste
220253,2010,0,Nordeste
220255,2007,0,Nordeste
220255,2010,0,Nordeste
220260,2007,0,Nordeste
220260,2010,0,Nordeste
220265,2007,0,Nordeste
220265,2010,0,Nordeste
220270,2007,0,Nordeste
220270,2010,0,Nordeste
220271,2007,0,Nordeste
220271,2010,0,Nordeste
220272,2007,0,Nordeste
220272,2010,0,Nordeste
220273,2007,0,Nordeste
220273,2010,0,Nordeste
220275,2007,0,Nordeste
220275,2010,0,Nordeste
220277,2007,0,Nordeste
220277,2010,0,Nordeste
220280,2007,0,Nordeste
220280,2010,0,Nordeste
220285,2007,0,Nordeste
220285,2010,0,Nordeste
220290,2007,0,Nordeste
220290,2010,0,Nordeste
220300,2007,0,Nordeste
220300,2010,0,Nordeste
220310,2007,0,Nordeste
220310,2010,0,Nordeste
220320,2007,0,Nordeste
220320,2010,0,Nordeste
220323,2007,0,Nordeste
220323,2010,0,Nordeste
220325,2007,0,Nordeste
220325,2010,0,Nordeste
220327,2007,0,Nordeste
220327,2010,0,Nordeste
220330,2007,0,Nordeste
220330,2010,0,Nordeste
220335,2007,0,Nordeste
220335,2010,0,Nordeste
220340,2007,0,Nordeste
220340,2010,0,Nordeste
220342,2007,0,Nordeste
220342,2010,0,Nordeste
220345,2007,0,Nordeste
220345,2010,0,Nordeste
220350,2007,0,Nordeste
220350,2010,0,Nordeste
220360,2007,0,Nordeste
220360,2010,0,Nordeste
220370,2007,0,Nordeste
220370,2010,0,Nordeste
220370,2010,0,Nordeste
220370,2010,0,Nordeste
220370,2010,0,Nordeste
220375,2007,0,Nordeste
220375,2010,0,Nordeste
220380,2007,0,Nordeste
220380,2010,0,Nordeste
220385,2007,0,Nordeste
220385,2010,0,Nordeste
220390,2007,0,Nordeste
220390,2010,0,Nordeste
220400,2007,0,Nordeste
220400,2010,0,Nordeste
220410,2007,0,Nordeste
220410,2010,0,Nordeste
220415,2007,0,Nordeste
220415,2010,0,Nordeste
220420,2007,0,Nordeste
220420,2010,0,Nordeste
220430,2007,0,Nordeste
220430,2010,0,Nordeste
220435,2007,0,Nordeste
220435,2010,0,Nordeste
220440,2007,0,Nordeste
220440,2010,0,Nordeste
220450,2007,0,Nordeste
220450,2010,0,Nordeste
220455,2007,0,Nordeste
220455,2010,0,Nordeste
220460,2007,0,Nordeste
220460,2010,0,Nordeste
220465,2007,0,Nordeste
220465,2010,0,Nordeste
220470,2007,0,Nordeste
220470,2010,0,Nordeste
220480,2007,0,Nordeste
220480,2010,0,Nordeste
220490,2007,0,Nordeste
220490,2010,0,Nordeste
220500,2007,0,Nordeste
220500,2010,0,Nordeste
220510,2007,0,Nordeste
220510,2010,0,Nordeste
220515,2007,0,Nordeste
220515,2010,0,Nordeste
220520,2007,0,Nordeste
220520,2010,0,Nordeste
220525,2007,0,Nordeste
220525,2010,0,Nordeste
220527,2007,0,Nordeste
220527,2010,0,Nordeste
220530,2007,0,Nordeste
220530,2010,0,Nordeste
220535,2007,0,Nordeste
220535,2010,0,Nordeste
220540,2007,0,Nordeste
220540,2010,0,Nordeste
220545,2007,0,Nordeste
220545,2010,0,Nordeste
220550,2007,0,Nordeste
220550,2010,0,Nordeste
220551,2007,0,Nordeste
220551,2010,0,Nordeste
220552,2007,0,Nordeste
220552,2010,0,Nordeste
220554,2007,0,Nordeste
220554,2010,0,Nordeste
220555,2007,0,Nordeste
220555,2010,0,Nordeste
220556,2007,0,Nordeste
220556,2010,0,Nordeste
220557,2007,0,Nordeste
220557,2010,0,Nordeste
220558,2007,0,Nordeste
220558,2010,0,Nordeste
220559,2007,0,Nordeste
220559,2010,0,Nordeste
220560,2007,0,Nordeste
220560,2010,0,Nordeste
220570,2007,0,Nordeste
220570,2010,0,Nordeste
220580,2007,0,Nordeste
220580,2010,0,Nordeste
220585,2007,0,Nordeste
220585,2010,0,Nordeste
220590,2007,0,Nordeste
220590,2010,0,Nordeste
220595,2007,0,Nordeste
220595,2010,0,Nordeste
220600,2007,0,Nordeste
220600,2010,0,Nordeste
220605,2007,0,Nordeste
220605,2010,0,Nordeste
220610,2007,0,Nordeste
220610,2010,0,Nordeste
220620,2007,0,Nordeste
220620,2010,0,Nordeste
220630,2007,0,Nordeste
220630,2010,0,Nordeste
220635,2007,0,Nordeste
220635,2010,0,Nordeste
220640,2007,0,Nordeste
220640,2010,0,Nordeste
220650,2007,0,Nordeste
220650,2010,0,Nordeste
220660,2007,0,Nordeste
220660,2010,0,Nordeste
220665,2007,0,Nordeste
220665,2010,0,Nordeste
220667,2007,0,Nordeste
220667,2010,0,Nordeste
220669,2007,0,Nordeste
220669,2010,0,Nordeste
220670,2007,0,Nordeste
220670,2010,0,Nordeste
220672,2007,0,Nordeste
220672,2010,0,Nordeste
220675,2007,0,Nordeste
220675,2010,0,Nordeste
220680,2007,0,Nordeste
220680,2010,0,Nordeste
220690,2007,0,Nordeste
220690,2010,0,Nordeste
220700,2007,0,Nordeste
220700,2010,0,Nordeste
220710,2007,0,Nordeste
220710,2010,0,Nordeste
220720,2007,0,Nordeste
220720,2010,0,Nordeste
220730,2007,0,Nordeste
220730,2010,0,Nordeste
220735,2007,0,Nordeste
220735,2010,0,Nordeste
220740,2007,0,Nordeste
220740,2010,0,Nordeste
220750,2007,0,Nordeste
220750,2010,0,Nordeste
220755,2007,0,Nordeste
220755,2010,0,Nordeste
220760,2007,0,Nordeste
220760,2010,0,Nordeste
220770,2007,0,Nordeste
220770,2010,0,Nordeste
220775,2007,0,Nordeste
220775,2010,0,Nordeste
220777,2007,0,Nordeste
220777,2010,0,Nordeste
220779,2007,0,Nordeste
220779,2010,0,Nordeste
220780,2007,0,Nordeste
220780,2010,0,Nordeste
220785,2007,0,Nordeste
220785,2010,0,Nordeste
220790,2007,0,Nordeste
220790,2010,0,Nordeste
220793,2007,0,Nordeste
220793,2010,0,Nordeste
220800,2007,0,Nordeste
220800,2010,0,Nordeste
220810,2007,0,Nordeste
220810,2010,0,Nordeste
220820,2007,0,Nordeste
220820,2010,0,Nordeste
220830,2007,0,Nordeste
220830,2010,0,Nordeste
220840,2007,0,Nordeste
220840,2010,0,Nordeste
220850,2007,0,Nordeste
220850,2010,0,Nordeste
220855,2007,0,Nordeste
220855,2010,0,Nordeste
220860,2007,0,Nordeste
220860,2010,0,Nordeste
220865,2007,0,Nordeste
220865,2010,0,Nordeste
220870,2007,0,Nordeste
220870,2010,0,Nordeste
220880,2007,0,Nordeste
220880,2010,0,Nordeste
220885,2007,0,Nordeste
220885,2010,0,Nordeste
220887,2007,0,Nordeste
220887,2010,0,Nordeste
220890,2007,0,Nordeste
220890,2010,0,Nordeste
220900,2007,0,Nordeste
220900,2010,0,Nordeste
220910,2007,0,Nordeste
220910,2010,0,Nordeste
220915,2007,0,Nordeste
220915,2010,0,Nordeste
220930,2007,0,Nordeste
220930,2010,0,Nordeste
220935,2007,0,Nordeste
220935,2010,0,Nordeste
220937,2007,0,Nordeste
220937,2010,0,Nordeste
220940,2007,0,Nordeste
220940,2010,0,Nordeste
220945,2007,0,Nordeste
220945,2010,0,Nordeste
220950,2007,0,Nordeste
220950,2010,0,Nordeste
220955,2007,0,Nordeste
220955,2010,0,Nordeste
220960,2007,0,Nordeste
220960,2010,0,Nordeste
220965,2007,0,Nordeste
220965,2010,0,Nordeste
220970,2007,0,Nordeste
220970,2010,0,Nordeste
220975,2007,0,Nordeste
220975,2010,0,Nordeste
220980,2007,0,Nordeste
220980,2010,0,Nordeste
220985,2007,0,Nordeste
220985,2010,0,Nordeste
220987,2007,0,Nordeste
220987,2010,0,Nordeste
220990,2007,0,Nordeste
220990,2010,0,Nordeste
220995,2007,0,Nordeste
220995,2010,0,Nordeste
220997,2007,0,Nordeste
220997,2010,0,Nordeste
221000,2007,0,Nordeste
221000,2010,0,Nordeste
221010,2007,0,Nordeste
221010,2010,0,Nordeste
221020,2007,0,Nordeste
221020,2010,0,Nordeste
221030,2007,0,Nordeste
221030,2010,0,Nordeste
221035,2007,0,Nordeste
221035,2010,0,Nordeste
221037,2007,0,Nordeste
221037,2010,0,Nordeste
221038,2007,0,Nordeste
221038,2010,0,Nordeste
221039,2007,0,Nordeste
221039,2010,0,Nordeste
221040,2007,0,Nordeste
221040,2010,0,Nordeste
221050,2007,0,Nordeste
221050,2010,0,Nordeste
221060,2007,0,Nordeste
221060,2010,0,Nordeste
221062,2007,0,Nordeste
221062,2010,0,Nordeste
221063,2007,0,Nordeste
221063,2010,0,Nordeste
221065,2007,0,Nordeste
221065,2010,0,Nordeste
221070,2007,0,Nordeste
221070,2010,0,Nordeste
221080,2007,0,Nordeste
221080,2010,0,Nordeste
221090,2007,0,Nordeste
221090,2010,0,Nordeste
221093,2007,0,Nordeste
221093,2010,0,Nordeste
221095,2007,0,Nordeste
221095,2010,0,Nordeste
221097,2007,0,Nordeste
221097,2010,0,Nordeste
221100,2007,1,Nordeste
221100,2010,1,Nordeste
221110,2007,0,Nordeste
221110,2010,0,Nordeste
221120,2007,0,Nordeste
221120,2010,0,Nordeste
221130,2007,0,Nordeste
221130,2010,0,Nordeste
221135,2007,0,Nordeste
221135,2010,0,Nordeste
221150,2007,0,Nordeste
221150,2010,0,Nordeste
221160,2007,0,Nordeste
221160,2010,0,Nordeste
221170,2007,0,Nordeste
221170,2010,0,Nordeste
230010,2007,0,Nordeste
230010,2010,0,Nordeste
230015,2007,0,Nordeste
230015,2010,0,Nordeste
230020,2007,0,Nordeste
230020,2010,0,Nordeste
230030,2007,0,Nordeste
230030,2010,0,Nordeste
230040,2007,0,Nordeste
230040,2010,0,Nordeste
230050,2007,0,Nordeste
230050,2010,0,Nordeste
230060,2007,0,Nordeste
230060,2010,0,Nordeste
230070,2007,0,Nordeste
230070,2010,0,Nordeste
230075,2007,0,Nordeste
230075,2010,0,Nordeste
230080,2007,0,Nordeste
230080,2010,0,Nordeste
230090,2007,0,Nordeste
230090,2010,0,Nordeste
230100,2007,0,Nordeste
230100,2010,0,Nordeste
230110,2007,0,Nordeste
230110,2010,0,Nordeste
230125,2007,0,Nordeste
230125,2010,0,Nordeste
230130,2007,0,Nordeste
230130,2010,0,Nordeste
230140,2007,0,Nordeste
230140,2010,0,Nordeste
230150,2007,0,Nordeste
230150,2010,0,Nordeste
230160,2007,0,Nordeste
230160,2010,0,Nordeste
230180,2007,0,Nordeste
230180,2010,0,Nordeste
230185,2007,0,Nordeste
230185,2010,0,Nordeste
230190,2007,0,Nordeste
230190,2010,0,Nordeste
230195,2007,0,Nordeste
230195,2010,0,Nordeste
230200,2007,0,Nordeste
230200,2010,0,Nordeste
230205,2007,0,Nordeste
230205,2010,0,Nordeste
230210,2007,0,Nordeste
230210,2010,0,Nordeste
230220,2007,0,Nordeste
230220,2010,0,Nordeste
230230,2007,0,Nordeste
230230,2010,0,Nordeste
230240,2007,0,Nordeste
230240,2010,0,Nordeste
230250,2007,0,Nordeste
230250,2010,0,Nordeste
230260,2007,0,Nordeste
230260,2010,0,Nordeste
230270,2007,0,Nordeste
230270,2010,0,Nordeste
230280,2007,0,Nordeste
230280,2010,0,Nordeste
230290,2007,0,Nordeste
230290,2010,0,Nordeste
230300,2007,0,Nordeste
230300,2010,0,Nordeste
230310,2007,0,Nordeste
230310,2010,0,Nordeste
230320,2007,0,Nordeste
230320,2010,0,Nordeste
230330,2007,0,Nordeste
230330,2010,0,Nordeste
230340,2007,0,Nordeste
230340,2010,0,Nordeste
230360,2007,0,Nordeste
230360,2010,0,Nordeste
230365,2007,0,Nordeste
230365,2010,0,Nordeste
230370,2007,1,Nordeste
230370,2010,1,Nordeste
230390,2007,0,Nordeste
230390,2010,0,Nordeste
230393,2007,0,Nordeste
230393,2010,0,Nordeste
230395,2007,0,Nordeste
230395,2010,0,Nordeste
230400,2007,0,Nordeste
230400,2010,0,Nordeste
230410,2007,0,Nordeste
230410,2010,0,Nordeste
230420,2007,0,Nordeste
230420,2010,0,Nordeste
230423,2007,0,Nordeste
230423,2010,0,Nordeste
230425,2007,0,Nordeste
230425,2010,0,Nordeste
230426,2007,0,Nordeste
230426,2010,0,Nordeste
230427,2007,0,Nordeste
230427,2010,0,Nordeste
230428,2007,0,Nordeste
230428,2010,0,Nordeste
230430,2007,0,Nordeste
230430,2010,0,Nordeste
230435,2007,0,Nordeste
230435,2010,0,Nordeste
230440,2007,1,Nordeste
230440,2010,1,Nordeste
230445,2007,0,Nordeste
230445,2010,0,Nordeste
230450,2007,0,Nordeste
230450,2010,0,Nordeste
230460,2007,0,Nordeste
230460,2010,0,Nordeste
230465,2007,0,Nordeste
230465,2010,0,Nordeste
230470,2007,0,Nordeste
230470,2010,0,Nordeste
230480,2007,0,Nordeste
230480,2010,0,Nordeste
230490,2007,0,Nordeste
230490,2010,0,Nordeste
230495,2007,0,Nordeste
230495,2010,0,Nordeste
230500,2007,0,Nordeste
230500,2010,0,Nordeste
230510,2007,0,Nordeste
230510,2010,0,Nordeste
230523,2007,0,Nordeste
230523,2010,0,Nordeste
230526,2007,0,Nordeste
230526,2010,0,Nordeste
230530,2007,0,Nordeste
230530,2010,0,Nordeste
230533,2007,0,Nordeste
230533,2010,0,Nordeste
230535,2007,0,Nordeste
230535,2010,0,Nordeste
230540,2007,0,Nordeste
230540,2010,0,Nordeste
230565,2007,0,Nordeste
230565,2010,0,Nordeste
230570,2007,0,Nordeste
230570,2010,0,Nordeste
230580,2007,0,Nordeste
230580,2010,0,Nordeste
230590,2007,0,Nordeste
230590,2010,0,Nordeste
230590,2010,0,Nordeste
230590,2010,0,Nordeste
230590,2010,0,Nordeste
230600,2007,0,Nordeste
230600,2010,0,Nordeste
230600,2010,0,Nordeste
230600,2010,0,Nordeste
230600,2010,0,Nordeste
230610,2007,0,Nordeste
230610,2010,0,Nordeste
230620,2007,0,Nordeste
230620,2010,0,Nordeste
230625,2007,0,Nordeste
230625,2010,0,Nordeste
230630,2007,0,Nordeste
230630,2010,0,Nordeste
230640,2007,0,Nordeste
230640,2010,0,Nordeste
230650,2007,0,Nordeste
230650,2010,0,Nordeste
230655,2007,0,Nordeste
230655,2010,0,Nordeste
230660,2007,0,Nordeste
230660,2010,0,Nordeste
230670,2007,0,Nordeste
230670,2010,0,Nordeste
230680,2007,0,Nordeste
230680,2010,0,Nordeste
230690,2007,0,Nordeste
230690,2010,0,Nordeste
230700,2007,0,Nordeste
230700,2010,0,Nordeste
230720,2007,0,Nordeste
230720,2010,0,Nordeste
230725,2007,0,Nordeste
230725,2010,0,Nordeste
230730,2007,1,Nordeste
230730,2010,1,Nordeste
230740,2007,0,Nordeste
230740,2010,0,Nordeste
230750,2007,0,Nordeste
230750,2010,0,Nordeste
230760,2007,0,Nordeste
230760,2010,0,Nordeste
230763,2007,0,Nordeste
230763,2010,0,Nordeste
230765,2007,0,Nordeste
230765,2010,0,Nordeste
230770,2007,0,Nordeste
230770,2010,0,Nordeste
230780,2007,0,Nordeste
230780,2010,0,Nordeste
230790,2007,0,Nordeste
230790,2010,0,Nordeste
230800,2007,0,Nordeste
230800,2010,0,Nordeste
230810,2007,0,Nordeste
230810,2010,0,Nordeste
230820,2007,0,Nordeste
230820,2010,0,Nordeste
230835,2007,0,Nordeste
230835,2010,0,Nordeste
230837,2007,0,Nordeste
230837,2010,0,Nordeste
230840,2007,0,Nordeste
230840,2010,0,Nordeste
230850,2007,0,Nordeste
230850,2010,0,Nordeste
230860,2007,0,Nordeste
230860,2010,0,Nordeste
230870,2007,0,Nordeste
230870,2010,0,Nordeste
230880,2007,0,Nordeste
230880,2010,0,Nordeste
230900,2007,0,Nordeste
230900,2010,0,Nordeste
230930,2007,0,Nordeste
230930,2010,0,Nordeste
230940,2007,0,Nordeste
230940,2010,0,Nordeste
230945,2007,0,Nordeste
230945,2010,0,Nordeste
230950,2007,0,Nordeste
230950,2010,0,Nordeste
230960,2007,0,Nordeste
230960,2010,0,Nordeste
230980,2007,0,Nordeste
230980,2010,0,Nordeste
230990,2007,0,Nordeste
230990,2010,0,Nordeste
231000,2007,0,Nordeste
231000,2010,0,Nordeste
231010,2007,0,Nordeste
231010,2010,0,Nordeste
231020,2007,0,Nordeste
231020,2010,0,Nordeste
231025,2007,0,Nordeste
231025,2010,0,Nordeste
231030,2007,0,Nordeste
231030,2010,0,Nordeste
231040,2007,0,Nordeste
231040,2010,0,Nordeste
231060,2007,0,Nordeste
231060,2010,0,Nordeste
231070,2007,0,Nordeste
231070,2010,0,Nordeste
231080,2007,0,Nordeste
231080,2010,0,Nordeste
231085,2007,0,Nordeste
231085,2010,0,Nordeste
231090,2007,0,Nordeste
231090,2010,0,Nordeste
231095,2007,0,Nordeste
231095,2010,0,Nordeste
231100,2007,0,Nordeste
231100,2010,0,Nordeste
231110,2007,0,Nordeste
231110,2010,0,Nordeste
231120,2007,0,Nordeste
231120,2010,0,Nordeste
231123,2007,0,Nordeste
231123,2010,0,Nordeste
231126,2007,0,Nordeste
231126,2010,0,Nordeste
231130,2007,0,Nordeste
231130,2010,0,Nordeste
231135,2007,0,Nordeste
231135,2010,0,Nordeste
231140,2007,0,Nordeste
231140,2010,0,Nordeste
231150,2007,0,Nordeste
231150,2010,0,Nordeste
231160,2007,0,Nordeste
231160,2010,0,Nordeste
231160,2010,0,Nordeste
231160,2010,0,Nordeste
231160,2010,0,Nordeste
231170,2007,0,Nordeste
231170,2010,0,Nordeste
231180,2007,0,Nordeste
231180,2010,0,Nordeste
231190,2007,0,Nordeste
231190,2010,0,Nordeste
231195,2007,0,Nordeste
231195,2010,0,Nordeste
231200,2007,0,Nordeste
231200,2010,0,Nordeste
231210,2007,0,Nordeste
231210,2010,0,Nordeste
231220,2007,0,Nordeste
231220,2010,0,Nordeste
231230,2007,0,Nordeste
231230,2010,0,Nordeste
231250,2007,0,Nordeste
231250,2010,0,Nordeste
231260,2007,0,Nordeste
231260,2010,0,Nordeste
231270,2007,0,Nordeste
231270,2010,0,Nordeste
231280,2007,0,Nordeste
231280,2010,0,Nordeste
231290,2007,0,Nordeste
231290,2010,0,Nordeste
231300,2007,0,Nordeste
231300,2010,0,Nordeste
231310,2007,0,Nordeste
231310,2010,0,Nordeste
231320,2007,0,Nordeste
231320,2010,0,Nordeste
231325,2007,0,Nordeste
231325,2010,0,Nordeste
231330,2007,0,Nordeste
231330,2010,0,Nordeste
231335,2007,0,Nordeste
231335,2010,0,Nordeste
231340,2007,0,Nordeste
231340,2010,0,Nordeste
231350,2007,0,Nordeste
231350,2010,0,Nordeste
231355,2007,0,Nordeste
231355,2010,0,Nordeste
231360,2007,0,Nordeste
231360,2010,0,Nordeste
231370,2007,0,Nordeste
231370,2010,0,Nordeste
231375,2007,0,Nordeste
231375,2010,0,Nordeste
231380,2007,0,Nordeste
231380,2010,0,Nordeste
231390,2007,0,Nordeste
231390,2010,0,Nordeste
231395,2007,0,Nordeste
231395,2010,0,Nordeste
231400,2007,0,Nordeste
231400,2010,0,Nordeste
231410,2007,0,Nordeste
231410,2010,0,Nordeste
240010,2007,0,Nordeste
240010,2010,0,Nordeste
240020,2007,0,Nordeste
240020,2010,0,Nordeste
240030,2007,0,Nordeste
240030,2010,0,Nordeste
240040,2007,0,Nordeste
240040,2010,0,Nordeste
240050,2007,0,Nordeste
240050,2010,0,Nordeste
240060,2007,0,Nordeste
240060,2010,0,Nordeste
240070,2007,0,Nordeste
240070,2010,0,Nordeste
240080,2007,0,Nordeste
240080,2010,0,Nordeste
240090,2007,0,Nordeste
240090,2010,0,Nordeste
240100,2007,0,Nordeste
240100,2010,0,Nordeste
240120,2007,0,Nordeste
240120,2010,0,Nordeste
240130,2007,0,Nordeste
240130,2010,0,Nordeste
240140,2007,0,Nordeste
240140,2010,0,Nordeste
240150,2007,0,Nordeste
240150,2010,0,Nordeste
240160,2007,0,Nordeste
240160,2010,0,Nordeste
240165,2007,0,Nordeste
240165,2010,0,Nordeste
240185,2007,0,Nordeste
240185,2010,0,Nordeste
240190,2007,0,Nordeste
240190,2010,0,Nordeste
240200,2007,0,Nordeste
240200,2010,0,Nordeste
240210,2007,0,Nordeste
240210,2010,0,Nordeste
240220,2007,0,Nordeste
240220,2010,0,Nordeste
240240,2007,0,Nordeste
240240,2010,0,Nordeste
240250,2007,0,Nordeste
240250,2010,0,Nordeste
240260,2007,0,Nordeste
240260,2010,0,Nordeste
240270,2007,0,Nordeste
240270,2010,0,Nordeste
240280,2007,0,Nordeste
240280,2010,0,Nordeste
240290,2007,0,Nordeste
240290,2010,0,Nordeste
240300,2007,0,Nordeste
240300,2010,0,Nordeste
240310,2007,0,Nordeste
240310,2010,0,Nordeste
240320,2007,0,Nordeste
240320,2010,0,Nordeste
